Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                                 373             exec_byte_code <cycle 1> [3]
[246]    0.0    0.00    0.00     373         Fend_of_line <cycle 1> [246]
                0.00    0.00     373/1433        Fline_end_position [198]
                0.00    0.00     373/50762       set_point_both [30]
                0.00    0.00     373/37352       set_point [617]
                                 373             Fconstrain_to_field <cycle 1> [218]
-----------------------------------------------
                0.00    0.00       2/4538        Ffind_coding_systems_region_internal <cycle 1> [281]
                0.00    0.00       2/4538        Fmake_keymap [570]
                0.00    0.00      76/4538        load_charset_map [141]
                0.00    0.00    4458/4538        exec_byte_code <cycle 1> [3]
[247]    0.0    0.00    0.00    4538         Fmake_char_table [247]
                0.00    0.00    4538/29672       make_vector [177]
                0.00    0.00    4538/961084      Fget [44]
                0.00    0.00    4538/2026386     plist_get [18]
-----------------------------------------------
                0.00    0.00    1385/1385        exec_byte_code <cycle 1> [3]
[248]    0.0    0.00    0.00    1385         Ftext_property_any [248]
                0.00    0.00    4982/267244      next_interval [110]
                0.00    0.00    5171/749802      lookup_char_property [22]
                0.00    0.00    5171/563248      textget [734]
                0.00    0.00    4265/273882      Fcar [741]
                0.00    0.00    1385/450919      validate_interval_range [737]
                0.00    0.00    1032/815344      find_interval [724]
-----------------------------------------------
                0.00    0.00       7/5072        styled_format <cycle 1> [61]
                0.00    0.00    5065/5072        concat_to_string <cycle 1> [158]
[249]    0.0    0.00    0.00    5072         text_property_list [249]
                0.00    0.00    9620/267244      next_interval [110]
                0.00    0.00   10284/1281188     Fcons [720]
                0.00    0.00    5142/20322       list3 [836]
                0.00    0.00    5072/450919      validate_interval_range [737]
                0.00    0.00    5070/815344      find_interval [724]
-----------------------------------------------
                                 535             composition_adjust_point <cycle 1> [440]
[250]    0.0    0.00    0.00     535         find_automatic_composition <cycle 1> [250]
                0.00    0.00     535/15641       find_newline [113]
                0.00    0.00    2407/2021446     char_table_ref [34]
                0.00    0.00   10490/10490       char_composable_p [385]
                0.00    0.00       1/114667      buf_bytepos_to_charpos [33]
                0.00    0.00     535/194052      buf_charpos_to_bytepos [559]
                0.00    0.00     535/1070        Fget_buffer_window [1138]
                0.00    0.00     535/313854      Fcurrent_buffer [739]
                                 535             window_loop <cycle 1> [102]
-----------------------------------------------
                0.00    0.00       1/7047        Fmake_indirect_buffer <cycle 1> [551]
                0.00    0.00       1/7047        make_process <cycle 1> [596]
                0.00    0.00      12/7047        make_window [530]
                0.00    0.00     116/7047        reset_buffer <cycle 1> [405]
                0.00    0.00     480/7047        Fmatch_data [374]
                0.00    0.00     774/7047        exec_byte_code <cycle 1> [3]
                0.00    0.00    5663/7047        Fcopy_marker [263]
[251]    0.0    0.00    0.00    7047         Fmake_marker [251]
                0.00    0.00    7047/220435      allocate_vectorlike [90]
-----------------------------------------------
                0.00    0.00      29/4813        update_window_fringes <cycle 1> [488]
                0.00    0.00     176/4813        Fwindow_line_height [388]
                0.00    0.00     492/4813        redisplay_window <cycle 1> [58]
                0.00    0.00    4116/4813        init_iterator <cycle 1> [59]
[252]    0.0    0.00    0.00    4813         window_text_bottom_y [252]
                0.00    0.00    4813/17797       window_wants_mode_line [185]
                0.00    0.00       1/6           estimate_mode_line_height [1786]
-----------------------------------------------
                0.00    0.00      14/11334       save_window_save [469]
                0.00    0.00      14/11334       run_window_configuration_change_hook <cycle 1> [384]
                0.00    0.00      59/11334       run_window_change_functions_1 <cycle 1> [479]
                0.00    0.00     461/11334       Fdefault_toplevel_value [407]
                0.00    0.00     484/11334       cursor_row_fully_visible_p [395]
                0.00    0.00    1009/11334       exec_byte_code <cycle 1> [3]
                0.00    0.00    2740/11334       run_hook_with_args <cycle 1> [268]
                0.00    0.00    6553/11334       Fbuffer_local_value [283]
[253]    0.0    0.00    0.00   11334         Fdefault_value [253]
                0.00    0.00    7225/478713      do_symval_forwarding [39]
                0.00    0.00   11334/12712       default_value [881]
-----------------------------------------------
                0.00    0.00       2/8533        update_face_from_frame_parameter <cycle 1> [573]
                0.00    0.00       8/8533        realize_basic_faces <cycle 1> [543]
                0.00    0.00      82/8533        Finternal_get_lisp_face_attribute [470]
                0.00    0.00     110/8533        exec_byte_code <cycle 1> [3]
                0.00    0.00     144/8533        realize_named_face <cycle 1> [381]
                0.00    0.00     192/8533        Finternal_make_lisp_face [386]
                0.00    0.00     656/8533        Finternal_merge_in_global_face <cycle 1> [370]
                0.00    0.00    7339/8533        Finternal_set_lisp_face_attribute <cycle 1> [202]
[254]    0.0    0.00    0.00    8533         lface_from_face_name [254]
                0.00    0.00    8533/93788       resolve_face_name [139]
                0.00    0.00    8533/133523      Fgethash [526]
-----------------------------------------------
                0.00    0.00    3464/9071        bidi_find_paragraph_start <cycle 1> [48]
                0.00    0.00    5607/9071        find_newline [113]
[255]    0.0    0.00    0.00    9071         know_region_cache [255]
                0.00    0.00    9071/30982       revalidate_region_cache [187]
-----------------------------------------------
                0.00    0.00     418/418         resize_mini_window <cycle 1> [170]
[256]    0.0    0.00    0.00     418         shrink_mini_window [256]
                0.00    0.00     418/921         window_body_height [215]
-----------------------------------------------
                0.00    0.00       2/16          Finsert_file_contents <cycle 1> [320]
                0.00    0.00      14/16          exec_byte_code <cycle 1> [3]
[257]    0.0    0.00    0.00      16         Fset_buffer_multibyte [257]
                0.00    0.00       3/105         clear_charpos_cache [105]
                0.00    0.00       3/20228       invalidate_buffer_caches [258]
                0.00    0.00       2/1932        intern_1 [507]
                0.00    0.00       4/1281188     Fcons [720]
                0.00    0.00       3/723         Fget_buffer_process [1199]
                0.00    0.00       3/3           set_intervals_multibyte [1861]
                0.00    0.00       3/3           set_overlays_multibyte [1862]
                0.00    0.00       3/2993        temp_set_point_both [1027]
                0.00    0.00       2/20322       list3 [836]
-----------------------------------------------
                0.00    0.00       2/20228       replace_range <cycle 1> [527]
                0.00    0.00       3/20228       Fset_buffer_multibyte [257]
                0.00    0.00       5/20228       insert_from_buffer <cycle 1> [448]
                0.00    0.00       7/20228       call_process <cycle 1> [478]
                0.00    0.00      17/20228       modify_text <cycle 1> [558]
                0.00    0.00      44/20228       Finsert_file_contents <cycle 1> [320]
                0.00    0.00     375/20228       del_range_both <cycle 1> [300]
                0.00    0.00     527/20228       insert_from_gap [233]
                0.00    0.00    1507/20228       del_range_1 <cycle 1> [227]
                0.00    0.00   17741/20228       insert_from_string_1 <cycle 1> [54]
[258]    0.0    0.00    0.00   20228         invalidate_buffer_caches [258]
                0.00    0.00     363/6794        find_newline_no_quit [134]
                0.00    0.00    3387/3415        invalidate_region_cache [350]
                0.00    0.00     909/194052      buf_charpos_to_bytepos [559]
-----------------------------------------------
                0.00    0.00     394/394         exec_byte_code <cycle 1> [3]
[259]    0.0    0.00    0.00     394         Fwindow_body_height [259]
                0.00    0.00     394/921         window_body_height [215]
                0.00    0.00     394/5621        decode_live_window [956]
-----------------------------------------------
                0.00    0.00      39/39          exec_byte_code <cycle 1> [3]
[260]    0.0    0.00    0.00      39         Fformat_time_string [260]
                0.00    0.00      39/1665        decode_lisp_time [67]
                0.00    0.00      39/27817       code_convert_string [449]
                0.00    0.00      39/39          format_time_string [648]
                0.00    0.00      39/9208        lisp_to_timespec [899]
                0.00    0.00      39/102         code_convert_string_norecord [1447]
-----------------------------------------------
                                  35             Fadd_face_text_property <cycle 1> [1573]
                                 258             Fpropertize <cycle 1> [455]
                                5050             exec_byte_code <cycle 1> [3]
                                5142             add_text_properties_from_list <cycle 1> [969]
                                5282             copy_text_properties <cycle 1> [244]
                                6944             Fput_text_property <cycle 1> [928]
[261]    0.0    0.00    0.00   22711         add_text_properties_1 <cycle 1> [261]
                0.00    0.00    6859/267244      next_interval [110]
                0.00    0.00   15381/15440       copy_properties [430]
                0.00    0.00   73639/73639       interval_has_all_properties [772]
                0.00    0.00   22711/31162       validate_plist [808]
                0.00    0.00   22711/450919      validate_interval_range [737]
                0.00    0.00   14733/14763       create_root_interval [860]
                0.00    0.00   14262/21968       split_interval_left [827]
                0.00    0.00    7876/815344      find_interval [724]
                0.00    0.00    1119/12403       split_interval_right [884]
                                6864             modify_text_properties <cycle 1> [898]
                                6864             signal_after_change <cycle 1> [560]
-----------------------------------------------
                0.00    0.00    5794/5794        decode_time_components [71]
[262]    0.0    0.00    0.00    5794         make_bignum_bits [262]
                0.00    0.00    5794/14084       allocate_pseudovector [214]
-----------------------------------------------
                0.00    0.00      49/5663        save_window_save [469]
                0.00    0.00    2178/5663        exec_byte_code <cycle 1> [3]
                0.00    0.00    3436/5663        prepare_to_modify_buffer_1 <cycle 1> [147]
[263]    0.0    0.00    0.00    5663         Fcopy_marker [263]
                0.00    0.00    5663/7047        Fmake_marker [251]
                0.00    0.00    5663/14025       set_marker_internal [645]
-----------------------------------------------
                0.00    0.00     374/374         redisplay_window <cycle 1> [58]
[264]    0.0    0.00    0.00     374         blank_row [264]
                0.00    0.00     374/20370       window_wants_header_line [68]
                0.00    0.00     374/17797       window_wants_mode_line [185]
                0.00    0.00     374/19992       window_wants_tab_line [178]
-----------------------------------------------
                0.00    0.00     432/432         exec_byte_code <cycle 1> [3]
[265]    0.0    0.00    0.00     432         Fwindow_header_line_height [265]
                0.00    0.00     432/20370       window_wants_header_line [68]
                0.00    0.00     436/5621        decode_live_window [956]
                0.00    0.00       1/6           estimate_mode_line_height [1786]
-----------------------------------------------
                0.00    0.00    1102/5514        handle_display_prop <cycle 1> [194]
                0.00    0.00    1106/5514        handle_single_display_spec <cycle 1> [297]
                0.00    0.00    3306/5514        display_string <cycle 1> [31]
[266]    0.0    0.00    0.00    5514         display_min_width [266]
                0.00    0.00    6065/749802      lookup_char_property [22]
                0.00    0.00    1653/1733        produce_stretch_glyph [361]
                0.00    0.00    1653/3386        calc_pixel_width_or_height [634]
                0.00    0.00    6065/563248      textget [734]
                0.00    0.00    6065/78195       Fget_text_property [769]
                0.00    0.00    6065/8273        find_display_property [906]
                0.00    0.00    4963/273882      Fcar [741]
                0.00    0.00    1653/1281188     Fcons [720]
                0.00    0.00    1653/20322       list3 [836]
-----------------------------------------------
                                 208             exec_byte_code <cycle 1> [3]
[267]    0.0    0.00    0.00     208         Fvertical_motion <cycle 1> [267]
                0.00    0.00     208/23122       compute_stop_pos [55]
                0.00    0.00     208/50762       set_point_both [30]
                0.00    0.00     208/5621        decode_live_window [956]
                0.00    0.00     208/11165       bidi_shelve_cache [887]
                0.00    0.00     208/7639        record_unwind_protect_void [915]
                0.00    0.00     208/215         move_it_in_display_line [1366]
                0.00    0.00     208/16160       bidi_unshelve_cache [853]
                                 208             start_display <cycle 1> [138]
                                 208             move_it_in_display_line_to <cycle 1> [16]
                                 208             unbind_to <cycle 1> [57]
                                 208             handle_stop <cycle 1> [66]
                                 208             reseat <cycle 1> [480]
                                 208             reseat_at_previous_visible_line_start <cycle 1> [1369]
                                 206             move_it_vertically_backward <cycle 1> [293]
                                 206             move_it_by_lines <cycle 1> [1286]
                                 204             move_it_to <cycle 1> [100]
-----------------------------------------------
                                   3             Finterrupt_process <cycle 1> [1849]
                                  16             Frun_hook_with_args_until_failure <cycle 1> [1650]
                                 150             safe_run_hooks <cycle 1> [1411]
                                 242             run_hook <cycle 1> [1348]
                                 478             signal_after_change <cycle 1> [560]
                                 946             safe_run_hooks_maybe_narrowed.constprop.0 <cycle 1> [1169]
                                1141             Frun_hooks <cycle 1> [1152]
                                1269             prepare_to_modify_buffer_1 <cycle 1> [147]
                                3315             exec_byte_code <cycle 1> [3]
[268]    0.0    0.00    0.00    7560         run_hook_with_args <cycle 1> [268]
                0.00    0.00    3094/478713      do_symval_forwarding [39]
                0.00    0.00    2740/11334       Fdefault_value [253]
                0.00    0.00    5987/34320       FUNCTIONP [295]
                                7559             find_symbol_value <cycle 1> [14]
                                4832             funcall_nil <cycle 1> [974]
                                1265             safe_run_hook_funcall <cycle 1> [1120]
                                 988             run_hook_wrapped_funcall <cycle 1> [1154]
                                 723             Ffuncall <cycle 1> [273]
                                   9             funcall_not <cycle 1> [1732]
-----------------------------------------------
                0.00    0.00     842/3434        Fnarrow_to_region [327]
                0.00    0.00    2592/3434        Fwiden [287]
[269]    0.0    0.00    0.00    3434         labeled_restrictions_peek_label [269]
                0.00    0.00    3434/307345      assq_no_quit [40]
                0.00    0.00    3434/4554        Fbuffer_live_p [981]
-----------------------------------------------
                0.00    0.00       2/4651        format_mode_line_unwind_data [576]
                0.00    0.00       5/4651        buf_charpos_to_bytepos [559]
                0.00    0.00       6/4651        Fmake_indirect_buffer <cycle 1> [551]
                0.00    0.00       8/4651        save_window_save [469]
                0.00    0.00      48/4651        buf_bytepos_to_charpos [33]
                0.00    0.00     117/4651        exec_byte_code <cycle 1> [3]
                0.00    0.00     344/4651        save_restriction_save [289]
                0.00    0.00    4121/4651        save_excursion_save [279]
[270]    0.0    0.00    0.00    4651         build_marker [270]
                0.00    0.00    4651/220435      allocate_vectorlike [90]
-----------------------------------------------
                                   7             Fread_from_minibuffer <cycle 1> [420]
                                 374             exec_byte_code <cycle 1> [3]
[271]    0.0    0.00    0.00     381         current_column <cycle 1> [271]
                0.00    0.00     329/15641       find_newline [113]
                0.00    0.00     128/114667      buf_bytepos_to_charpos [33]
                0.00    0.00     381/52893       buffer_display_table [785]
                                 165             scan_for_column <cycle 1> [240]
-----------------------------------------------
                                  31             mark_window_display_accurate <cycle 1> [272]
                                   2             redraw_frame <cycle 1> [411]
                                 151             redisplay_internal <cycle 1> [125]
[272]    0.0    0.00    0.00     153+31      mark_window_display_accurate <cycle 1> [272]
                0.00    0.00     337/828         mark_window_display_accurate_1 [225]
                                  31             update_overlay_arrows <cycle 1> [360]
                                  31             mark_window_display_accurate <cycle 1> [272]
-----------------------------------------------
                                   1             Fkill_emacs <cycle 1> [618]
                                   1             update_face_from_frame_parameter <cycle 1> [573]
                                   1             Fbury_buffer_internal <cycle 1> [522]
                                   1             Fmake_indirect_buffer <cycle 1> [551]
                                   1             defalias <cycle 1> [285]
                                   1             Ffunction <cycle 1> [1256]
                                   2             cmd_error_internal <cycle 1> [568]
                                   2             Frename_buffer <cycle 1> [524]
                                   3             Fset_buffer_major_mode <cycle 1> [1852]
                                   4             Fdelete_other_windows_internal <cycle 1> [461]
                                   4             write_region <cycle 1> [456]
                                   5             Fcompleting_read <cycle 1> [651]
                                   7             Ffile_locked_p <cycle 1> [690]
                                   7             read_minibuf_unwind <cycle 1> [620]
                                   7             Fread_from_minibuffer <cycle 1> [420]
                                   8             openp <cycle 1> [245]
                                   9             funcall_not <cycle 1> [1732]
                                  11             Fset_window_buffer <cycle 1> [1700]
                                  11             echo_update <cycle 1> [1112]
                                  11             unlock_file <cycle 1> [687]
                                  11             Fall_completions <cycle 1> [460]
                                  14             run_funs <cycle 1> [1679]
                                  15             Fkill_buffer <cycle 1> [111]
                                  15             set_minibuffer_mode <cycle 1> [1665]
                                  16             adjust_frame_size <cycle 1> [593]
                                  28             reset_buffer <cycle 1> [405]
                                  30             file_name_completion <cycle 1> [188]
                                  32             record_buffer <cycle 1> [366]
                                  46             Ftest_completion <cycle 1> [592]
                                  67             Finteractive_form <cycle 1> [357]
                                  67             Fcommandp <cycle 1> [156]
                                  70             Fload <cycle 1> [143]
                                  71             load_warn_unescaped_character_literals <cycle 1> [1505]
                                  84             readevalloop_eager_expand_eval <cycle 1> [1552]
                                 102             replace_buffer_in_windows <cycle 1> [1450]
                                 140             Finsert_file_contents <cycle 1> [320]
                                 168             Fself_insert_command <cycle 1> [623]
                                 178             Fsubstitute_in_file_name <cycle 1> [1384]
                                 210             Fdelete_char <cycle 1> [1321]
                                 303             Fdocumentation <cycle 1> [457]
                                 345             Ftry_completion <cycle 1> [77]
                                 465             timer_check <cycle 1> [46]
                                 468             eval_sub <cycle 1> [308]
                                 474             Ffuncall_interactively <cycle 1> [1265]
                                 536             store_symval_forwarding <cycle 1> [344]
                                 709             map_keymap_call <cycle 1> [1210]
                                 723             Fbitmap_spec_p <cycle 1> [438]
                                 723             run_hook_with_args <cycle 1> [268]
                                 878             backtrace_frame_apply <cycle 1> [1181]
                                 893             cleanup_mem <cycle 1> [1312]
                                 939             Fcall_interactively <cycle 1> [347]
                                 946             command_loop_1 <cycle 1> [375]
                                 978             Fmaphash <cycle 1> [1335]
                                 988             run_hook_wrapped_funcall <cycle 1> [1154]
                                1093             prepare_to_modify_buffer_1 <cycle 1> [147]
                                1513             read_char <cycle 1> [331]
                                4832             funcall_nil <cycle 1> [974]
                                5838             readevalloop <cycle 1> [291]
                                8597             internal_condition_case_n <cycle 1> [903]
                               13220             bcall0 <cycle 1> [876]
                               19442             Fapply <cycle 1> [838]
                               19965             tim_sort <cycle 1> [633]
                               29747             merge_at <cycle 1> [1427]
                               30984             map_sub_char_table <cycle 1> [487]
                               41114             Fassoc <cycle 1> [226]
                               74615             mapcar1 <cycle 1> [797]
                              102862             mapatoms_1 <cycle 1> [764]
[273]    0.0    0.00    0.00  365651         Ffuncall <cycle 1> [273]
                0.00    0.00    5288/9667        Freverse [276]
                0.00    0.00     566/1489        Fmake_byte_code [298]
                0.00    0.00     555/4506        Fvector [274]
                0.00    0.00     551/551         Funibyte_string [378]
                0.00    0.00       1/2           Fset_charset_priority [428]
                0.00    0.00      20/45383       Fmake_closure [136]
                0.00    0.00       1/5           Fstring [564]
                0.00    0.00   49266/49268       Fstring_lessp [789]
                0.00    0.00   40942/43594       Feql [793]
                0.00    0.00    5838/7241        Fread [922]
                0.00    0.00    4886/273882      Fcar [741]
                0.00    0.00    2690/2366056     Fcdr [711]
                0.00    0.00     696/45219       Fconcat [792]
                0.00    0.00     548/555         Fsymbolp [1241]
                0.00    0.00     474/1281188     Fcons [720]
                0.00    0.00     474/30989       list2 [809]
                0.00    0.00     466/509         Fstringp [1253]
                0.00    0.00     176/63658       Flist [776]
                0.00    0.00     172/701         Feq [1212]
                0.00    0.00      40/12757       Fappend [880]
                0.00    0.00      33/33          Fcar_less_than_car [1580]
                0.00    0.00      32/161         maybe_garbage_collect [1399]
                0.00    0.00      16/5043        arith_driver [970]
                0.00    0.00      16/623         Fplus [1223]
                0.00    0.00      14/35          minmax_driver [1576]
                0.00    0.00      14/14          Fmax [1669]
                0.00    0.00      10/19          Fintegerp [1635]
                0.00    0.00       9/22263       Fnconc [825]
                0.00    0.00       6/37964       Fformat [799]
                0.00    0.00       4/259         Ffile_exists_p [1338]
                0.00    0.00       4/24          Fidentity [1611]
                0.00    0.00       1/4           probably_quit [1841]
                0.00    0.00       1/472         Fformat_message [1271]
                0.00    0.00       1/31          Fcar_safe [1584]
                0.00    0.00       1/5           grow_specpdl_allocation [1813]
                              365651             funcall_general <cycle 1> [78]
                              248122             funcall_lambda <cycle 1> [745]
                              248121             exec_byte_code <cycle 1> [3]
                              117529             funcall_subr <cycle 1> [475]
                                5838             read_internal_start <cycle 1> [912]
                                3784             unbind_to <cycle 1> [57]
                                3308             Feval <cycle 1> [944]
                                 696             concat_to_string <cycle 1> [158]
                                 541             Finteractive_form <cycle 1> [357]
                                 474             Ffuncall_interactively <cycle 1> [1265]
                                 168             Fself_insert_command <cycle 1> [623]
                                 114             Frun_hooks <cycle 1> [1152]
                                  36             Fpropertize <cycle 1> [455]
                                  26             Ffile_directory_p <cycle 1> [647]
                                  24             Fexpand_file_name <cycle 1> [166]
                                  18             Fmake_local_variable <cycle 1> [305]
                                  18             garbage_collect <cycle 1> [12]
                                  10             Fcall_process <cycle 1> [547]
                                   7             styled_format <cycle 1> [61]
                                   4             check_file_access <cycle 1> [646]
                                   3             Finternal_default_interrupt_process <cycle 1> [1848]
                                   2             Fmessage <cycle 1> [629]
                                   2             Frequire <cycle 1> [238]
                                   1             Fmake_process <cycle 1> [555]
                                   1             Fdelete_directory_internal <cycle 1> [700]
                                   1             Fdirectory_files <cycle 1> [1555]
-----------------------------------------------
                0.00    0.00       7/4506        Fread_from_minibuffer <cycle 1> [420]
                0.00    0.00     138/4506        accessible_keymaps_1 <cycle 1> [121]
                0.00    0.00     555/4506        Ffuncall <cycle 1> [273]
                0.00    0.00     649/4506        exec_byte_code <cycle 1> [3]
                0.00    0.00    1489/4506        Fmake_byte_code [298]
                0.00    0.00    1668/4506        where_is_internal_1 <cycle 1> [212]
[274]    0.0    0.00    0.00    4506         Fvector [274]
                0.00    0.00    4493/220435      allocate_vectorlike [90]
-----------------------------------------------
                                  79             try_scrolling <cycle 1> [474]
                                 394             redisplay_window <cycle 1> [58]
                                 540             display_echo_area_1 <cycle 1> [1247]
[275]    0.0    0.00    0.00    1013         try_window <cycle 1> [275]
                0.00    0.00     327/20370       window_wants_header_line [68]
                0.00    0.00     327/19992       window_wants_tab_line [178]
                0.00    0.00    1013/15549       set_marker_both [855]
                0.00    0.00     327/1485        window_scroll_margin [1102]
                0.00    0.00       3/989         clear_glyph_matrix [1153]
                                5981             display_line <cycle 1> [45]
                                1340             start_display <cycle 1> [138]
                                 327             partial_line_height <cycle 1> [1319]
-----------------------------------------------
                0.00    0.00     623/9667        exec_byte_code <cycle 1> [3]
                0.00    0.00    3756/9667        Fwhere_is_internal <cycle 1> [146]
                0.00    0.00    5288/9667        Ffuncall <cycle 1> [273]
[276]    0.0    0.00    0.00    9667         Freverse [276]
                0.00    0.00    4764/66444       make_uninit_string [153]
                0.00    0.00     556/267111      pin_string [89]
                0.00    0.00    2701/1281188     Fcons [720]
                0.00    0.00     556/13698       make_uninit_multibyte_string [871]
-----------------------------------------------
                0.00    0.00      30/281         redisplay_window <cycle 1> [58]
                0.00    0.00      56/281         window_box [345]
                0.00    0.00      72/281         move_it_vertically_backward <cycle 1> [293]
                0.00    0.00     123/281         Frecenter <cycle 1> [286]
[277]    0.0    0.00    0.00     281         window_box_height [277]
                0.00    0.00     281/20370       window_wants_header_line [68]
                0.00    0.00     281/17797       window_wants_mode_line [185]
                0.00    0.00     281/19992       window_wants_tab_line [178]
-----------------------------------------------
                0.00    0.00       6/4121        Feval_buffer <cycle 1> [533]
                0.00    0.00     102/4121        Fkill_buffer <cycle 1> [111]
                0.00    0.00    4013/4121        exec_byte_code <cycle 1> [3]
[278]    0.0    0.00    0.00    4121         record_unwind_protect_excursion [278]
                0.00    0.00    4121/4121        save_excursion_save [279]
-----------------------------------------------
                0.00    0.00    4121/4121        record_unwind_protect_excursion [278]
[279]    0.0    0.00    0.00    4121         save_excursion_save [279]
                0.00    0.00    4121/4651        build_marker [270]
                0.00    0.00    4121/313854      Fcurrent_buffer [739]
-----------------------------------------------
                0.00    0.00     406/406         exec_byte_code <cycle 1> [3]
[280]    0.0    0.00    0.00     406         Fbuffer_substring_no_properties [280]
                0.00    0.00     406/3270        make_buffer_string_both [171]
                0.00    0.00     812/194052      buf_charpos_to_bytepos [559]
                0.00    0.00     406/3405        validate_region [1015]
-----------------------------------------------
                                   4             exec_byte_code <cycle 1> [3]
[281]    0.0    0.00    0.00       4         Ffind_coding_systems_region_internal <cycle 1> [281]
                0.00    0.00   18677/2021446     char_table_ref [34]
                0.00    0.00       2/4538        Fmake_char_table [247]
                0.00    0.00       7/243834      char_table_set [197]
                0.00    0.00    2142/133523      Fgethash [526]
                0.00    0.00     250/6791        get_translation_table [600]
                0.00    0.00       8/194052      buf_charpos_to_bytepos [559]
                0.00    0.00     360/1281188     Fcons [720]
                0.00    0.00       8/1314101     fix_position [719]
                0.00    0.00       2/30989       list2 [809]
                0.00    0.00       1/658         gap_right [1218]
                0.00    0.00       1/102         move_gap_both [1449]
                                 514             char_encodable_p <cycle 1> [504]
-----------------------------------------------
                0.00    0.00     448/448         exec_byte_code <cycle 1> [3]
[282]    0.0    0.00    0.00     448         Fbackward_prefix_chars [282]
                0.00    0.00     448/50762       set_point_both [30]
                0.00    0.00     427/2129        SETUP_SYNTAX_TABLE [414]
                0.00    0.00     427/1265065     syntax_property_with_flags.constprop.0 [151]
                0.00    0.00     427/427         char_quoted [519]
-----------------------------------------------
                0.00    0.00     390/6882        exec_byte_code <cycle 1> [3]
                0.00    0.00    1149/6882        hscrolling_current_line_p [358]
                0.00    0.00    2290/6882        hscroll_window_tree [288]
                0.00    0.00    3053/6882        init_iterator <cycle 1> [59]
[283]    0.0    0.00    0.00    6882         Fbuffer_local_value [283]
                0.00    0.00    6553/11334       Fdefault_value [253]
                0.00    0.00    6882/7948        buffer_local_value [426]
-----------------------------------------------
                0.00    0.00     573/573         exec_byte_code <cycle 1> [3]
[284]    0.0    0.00    0.00     573         skip_syntaxes [284]
                0.00    0.00     438/50762       set_point_both [30]
                0.00    0.00     438/2129        SETUP_SYNTAX_TABLE [414]
                0.00    0.00     487/1265065     syntax_property_with_flags.constprop.0 [151]
                0.00    0.00     719/194052      buf_charpos_to_bytepos [559]
                0.00    0.00     573/1314101     fix_position [719]
                0.00    0.00       1/350         parse_sexp_propertize [1314]
-----------------------------------------------
                                4400             Fdefalias <cycle 1> [990]
[285]    0.0    0.00    0.00    4400         defalias <cycle 1> [285]
                0.00    0.00    5075/961084      Fget [44]
                0.00    0.00    5075/2026386     plist_get [18]
                0.00    0.00   10753/1281188     Fcons [720]
                0.00    0.00     675/2891        plist_member [1030]
                0.00    0.00     642/19088       Fput [840]
                                   1             Ffuncall <cycle 1> [273]
-----------------------------------------------
                                 123             exec_byte_code <cycle 1> [3]
[286]    0.0    0.00    0.00     123         Frecenter <cycle 1> [286]
                0.00    0.00     123/123         window_internal_height [313]
                0.00    0.00     123/281         window_box_height [277]
                0.00    0.00     123/15549       set_marker_both [855]
                0.00    0.00     123/205         wset_redisplay [1373]
                0.00    0.00     123/731         Fprefix_numeric_value [1197]
                0.00    0.00     123/7639        record_unwind_protect_void [915]
                0.00    0.00     123/11165       bidi_shelve_cache [887]
                0.00    0.00     123/16160       bidi_unshelve_cache [853]
                                 246             start_display <cycle 1> [138]
                                 246             move_it_by_lines <cycle 1> [1286]
                                 246             move_it_vertically_backward <cycle 1> [293]
                                 123             unbind_to <cycle 1> [57]
                                 123             line_bottom_y <cycle 1> [1194]
-----------------------------------------------
                0.00    0.00       2/2592        write_region <cycle 1> [456]
                0.00    0.00    1056/2592        Ferase_buffer <cycle 1> [321]
                0.00    0.00    1534/2592        exec_byte_code <cycle 1> [3]
[287]    0.0    0.00    0.00    2592         Fwiden [287]
                0.00    0.00    2592/3434        labeled_restrictions_peek_label [269]
                0.00    0.00    2592/313854      Fcurrent_buffer [739]
                0.00    0.00    2592/5220        invalidate_current_column [961]
-----------------------------------------------
                                  31             hscroll_window_tree [288]
                0.00    0.00     642/642         redisplay_internal <cycle 1> [125]
[288]    0.0    0.00    0.00     642+31      hscroll_window_tree [288]
                0.00    0.00    1545/17797       window_wants_mode_line [185]
                0.00    0.00    2290/6882        Fbuffer_local_value [283]
                0.00    0.00      98/703270      Fequal [180]
                0.00    0.00    1194/14025       set_marker_internal [645]
                0.00    0.00    1194/7460        window_box_width [917]
                0.00    0.00    1194/5407        Fset_marker [957]
                0.00    0.00     650/4564        Fmarker_position [980]
                0.00    0.00      98/370         Fwindow_point [1309]
                0.00    0.00      98/98          Fwindow_old_point [1461]
                                  31             hscroll_window_tree [288]
-----------------------------------------------
                0.00    0.00       5/1786        write_region <cycle 1> [456]
                0.00    0.00    1781/1786        exec_byte_code <cycle 1> [3]
[289]    0.0    0.00    0.00    1786         save_restriction_save [289]
                0.00    0.00    1786/307345      assq_no_quit [40]
                0.00    0.00    1786/50806       Fcopy_sequence <cycle 3> [204]
                0.00    0.00     344/4651        build_marker [270]
                0.00    0.00    3400/313854      Fcurrent_buffer [739]
                0.00    0.00    1958/1281188     Fcons [720]
-----------------------------------------------
                0.00    0.00    3126/3126        exec_byte_code <cycle 1> [3]
[290]    0.0    0.00    0.00    3126         Fcommand_modes [290]
                0.00    0.00    3126/961084      Fget [44]
